"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",117.85745,-21.69263,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",24,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2561"
"Dasyurus hallucatus",120.11856,-20.88384,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,6,2016,"NatureMap","Yarrie Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2563"
"Dasyurus hallucatus",119.615465,-21.348459,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",15,10,2014,"NatureMap","Roy Hill Survey","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2574"
"Dasyurus hallucatus",120.12162,-20.88658,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",14,8,2014,"NatureMap","Yarrie Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2581"
"Dasyurus hallucatus",117.2386,-21.33193,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",2,5,2013,"NatureMap","Millstream - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2582"
"Dasyurus hallucatus",120.122197,-20.885672,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",13,8,2014,"NatureMap","Yarrie Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2584"
"Dasyurus hallucatus",118.584694,-20.876444,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",8,4,2013,"NatureMap","Indee Station - Red Rock","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2588"
"Dasyurus hallucatus",118.72134,-21.01552,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",27,8,2014,"NatureMap","Indee Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2603"
"Dasyurus hallucatus",119.044813,-21.230864,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",19,10,2015,"NatureMap","North star minesite","Ian Zlatnik","Road Kill/Carcass",NA,NA,NA,"Certain","Record_2605"
"Dasyurus hallucatus",118.58737,-20.87967,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",14,10,2015,"NatureMap","Indee station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2606"
"Dasyurus hallucatus",117.92166,-21.78036,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",25,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2607"
"Dasyurus hallucatus",117.23859,-21.33363,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",13,5,2015,"NatureMap","Millstream Chichester National Park - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2610"
"Dasyurus hallucatus",117.11892,-22.87576,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",16,5,2016,"NatureMap","Cheela Plains station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2612"
"Dasyurus hallucatus",118.563985,-22.481042,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",17,8,2013,"NatureMap","Karijini - Dale's Gorge","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2621"
"Dasyurus hallucatus",118.56259,-22.4782,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2628"
"Dasyurus hallucatus",118.82835,-20.50445,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",21,7,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2634"
"Dasyurus hallucatus",118.648275,-20.519449,"Opportunistic Sighting/Spotlight Survey",NA,1000,"PILBTFAUNA","GDA94",4,4,2012,"NatureMap","BHP - Mooka","BHP BIO - Melissa Lamb ","Road Kill/Carcass",NA,NA,NA,"certain","Record_2660"
"Dasyurus hallucatus",120.122635,-20.885691,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",13,8,2014,"NatureMap","Yarrie Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2664"
"Dasyurus hallucatus",118.838848,-20.422325,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",10,5,2014,"NatureMap","poondano","Brent Johnson","Road Kill/Carcass",NA,NA,NA,"certain","Record_2667"
"Dasyurus hallucatus",116.125837,-22.242682,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",23,9,2014,"NatureMap","Red Hill Station - Cardo","API - Ian Harris","Sign/Scats",NA,NA,NA,"certain","Record_2671"
"Dasyurus hallucatus",117.11718,-22.87533,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",16,5,2016,"NatureMap","Cheela Plains station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2677"
"Dasyurus hallucatus",117.922899,-21.778602,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2679"
"Dasyurus hallucatus",118.82846,-20.50447,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",21,7,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2680"
"Dasyurus hallucatus",115.37282,-22.42733,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",15,9,2014,"NatureMap","Cane River Conservation Reserve ","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2681"
"Dasyurus hallucatus",118.401698,-22.416953,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,8,2013,"NatureMap","Karijini - Kalamina Gorge","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2698"
"Dasyurus hallucatus",118.82612,-20.50287,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",24,2,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2700"
"Dasyurus hallucatus",116.833495,-20.48361,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",17,6,2014,"NatureMap","Dolphin Island","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2711"
"Dasyurus hallucatus",115.57019,-21.98863,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",1,5,2014,"NatureMap","Cane River Conservation Reserve","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2714"
"Dasyurus hallucatus",118.56219,-22.47552,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2716"
"Dasyurus hallucatus",117.858561,-21.665773,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",20,10,2014,"NatureMap","Balla balla rail","Ryan Ellis","Sign/Scats",NA,NA,NA,"Certain","Record_2718"
"Dasyurus hallucatus",118.82951,-20.50418,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,2,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2731"
"Dasyurus hallucatus",117.91586,-21.76261,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2736"
"Dasyurus hallucatus",116.26773,-22.18182,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",22,9,2014,"NatureMap","Red Hill Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2743"
"Dasyurus hallucatus",117.23859,-21.33358,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",16,5,2015,"NatureMap","Millstream Chichester National Park ","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2752"
"Dasyurus hallucatus",116.270518,-22.182355,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",23,9,2014,"NatureMap","Red Hill Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2753"
"Dasyurus hallucatus",116.1633,-21.8019,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",13,10,2015,"NatureMap","","Hannah Anderson","Sign/Scats",NA,NA,NA,"Certain","Record_2763"
"Dasyurus hallucatus",117.92143,-21.780467,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2764"
"Dasyurus hallucatus",117.94176,-21.19885,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",5,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2767"
"Dasyurus hallucatus",118.56303,-22.47732,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",20,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2769"
"Dasyurus hallucatus",117.9149,-21.77316,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2773"
"Dasyurus hallucatus",118.58295,-20.876618,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",8,4,2013,"NatureMap","Indee Station - Red Rock","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2776"
"Dasyurus hallucatus",117.915975,-21.772904,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",26,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2781"
"Dasyurus hallucatus",120.47591,-21.35089,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",3,8,2015,"NatureMap","Meentheena Conservation Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2788"
"Dasyurus hallucatus",120.47562,-21.35057,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",2,8,2015,"NatureMap","Meentheena Conservation Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2789"
"Dasyurus hallucatus",116.23456,-22.09755,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",30,4,2014,"NatureMap","Red Hill Station - Flowerdew Creek ","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2793"
"Dasyurus hallucatus",117.951501,-21.176428,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",6,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2807"
"Dasyurus hallucatus",120.11394,-20.47364,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",18,6,2013,"NatureMap","BHP - Nimingarra control","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2816"
"Dasyurus hallucatus",117.9171,-21.77304,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2826"
"Dasyurus hallucatus",117.91718,-21.77297,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2827"
"Dasyurus hallucatus",118.56246,-22.47635,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2829"
"Dasyurus hallucatus",120.03847,-20.39181,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",18,6,2013,"NatureMap","BHP - nimingarra mine","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2831"
"Dasyurus hallucatus",120.13583,-20.51651,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",14,8,2014,"NatureMap","Yarrie Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2833"
"Dasyurus hallucatus",116.83154,-20.488232,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",20,6,2014,"NatureMap","Dolphin Island","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2835"
"Dasyurus hallucatus",118.401689,-22.41698,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,8,2013,"NatureMap","Karijini - Kalamina Gorge","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2839"
"Dasyurus hallucatus",118.56288,-22.47761,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2845"
"Dasyurus hallucatus",117.91929,-21.77343,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",24,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2849"
"Dasyurus hallucatus",117.91133,-21.77511,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",24,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2857"
"Dasyurus hallucatus",117.11845,-22.87583,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",16,5,2016,"NatureMap","Cheela Plains station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2862"
"Dasyurus hallucatus",117.86008,-21.69189,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",29,8,2014,"NatureMap","","Ryan Ellis","Sign/Scats",NA,NA,NA,"certain","Record_2866"
"Dasyurus hallucatus",120.30688,-20.68144,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",21,6,2013,"NatureMap","BHP - Callawa","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2869"
"Dasyurus hallucatus",118.650072,-20.528429,"Radio Tracking",NA,10,"PILBTFAUNA","GDA94",21,3,2012,"NatureMap","BHP - quarry 1","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2875"
"Dasyurus hallucatus",117.23837,-21.3337,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",16,5,2015,"NatureMap","Millstream Chichester National Park - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2897"
"Dasyurus hallucatus",117.859183,-21.666484,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",20,10,2014,"NatureMap","Balla balla rail","Ryan Ellis","Sign/Scats",NA,NA,NA,"Certain","Record_2899"
"Dasyurus hallucatus",116.189126,-21.786768,"Opportunistic Sighting/Spotlight Survey",NA,1000,"PILBTFAUNA","GDA94",23,6,2015,"NatureMap","Yarraloola","Hannah Anderson","Sign/Scats",NA,NA,NA,"Certain","Record_2901"
"Dasyurus hallucatus",117.95444,-21.18087,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",10,9,2014,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2905"
"Dasyurus hallucatus",117.91741,-21.77293,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2911"
"Dasyurus hallucatus",117.92149,-21.78108,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",25,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2916"
"Dasyurus hallucatus",118.56155,-22.47662,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",22,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2917"
"Dasyurus hallucatus",119.789067,-21.915917,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",10,10,2014,"NatureMap","Roy Hill Survey","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2924"
"Dasyurus hallucatus",117.917175,-21.475923,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",4,6,2014,"NatureMap","Bungaroo Valley","Ryan Ellis","Sign/Scats",NA,NA,NA,"certain","Record_2930"
"Dasyurus hallucatus",117.952476,-21.17742,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",5,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2937"
"Dasyurus hallucatus",119.1075,-20.29062,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",18,7,2014,"NatureMap","De Grey Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2953"
"Dasyurus hallucatus",119.236946,-22.096542,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",8,7,2014,"NatureMap","Roy Hill - rocky knoll","Ryan Ellis","Sign/Scats",NA,NA,NA,"certain","Record_2956"
"Dasyurus hallucatus",116.833116,-20.48493,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",18,6,2014,"NatureMap","Dolphin Island","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2965"
"Dasyurus hallucatus",118.28337,-22.36034,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",3,5,2013,"NatureMap","Hancock gorge (Karijini)","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2968"
"Dasyurus hallucatus",118.649337,-20.528752,"Radio Tracking",NA,10,"PILBTFAUNA","GDA94",1,5,2011,"NatureMap","BHP - quarry 1","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2972"
"Dasyurus hallucatus",116.1606,-21.7723,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",4,8,2015,"NatureMap","Yarraloola","Hannah Anderson","Sign/Scats",NA,NA,NA,"Certain","Record_2973"
"Dasyurus hallucatus",117.23892,-21.33166,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",2,5,2013,"NatureMap","Millstream - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2977"
"Dasyurus hallucatus",118.56222,-22.17522,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2981"
"Dasyurus hallucatus",118.82853,-20.50433,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",21,7,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2988"
"Dasyurus hallucatus",116.273756,-22.179928,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",23,9,2014,"NatureMap","Red Hill Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_2989"
"Dasyurus hallucatus",118.651319,-20.802782,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",17,3,2014,"NatureMap","","Ryan Ellis","Sign/Scats",NA,NA,NA,"certain","Record_2992"
"Dasyurus hallucatus",117.92104,-21.77157,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2996"
"Dasyurus hallucatus",116.1494,-21.7912,"Camera Trap or Video",NA,10,"PILBTFAUNA","GDA94",22,8,2015,"NatureMap","Yarraloola - camera site number C15","Hannah Anderson","Sign/Scats",NA,NA,NA,"Certain","Record_2997"
"Dasyurus hallucatus",118.56221,-22.47651,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",18,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_2998"
"Dasyurus hallucatus",118.74956,-22.03923,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",17,7,2015,"NatureMap","Hooley Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3000"
"Dasyurus hallucatus",117.92123,-21.78021,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3006"
"Dasyurus hallucatus",117.950492,-21.179609,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",7,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3007"
"Dasyurus hallucatus",117.92535,-21.775916,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3014"
"Dasyurus hallucatus",117.92141,-21.78092,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",25,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3018"
"Dasyurus hallucatus",122.26011,-22.64428,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",23,4,2015,"NatureMap","Karlamilyi National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3020"
"Dasyurus hallucatus",117.24276,-21.35692,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",27,7,2014,"NatureMap","Millstream - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_3024"
"Dasyurus hallucatus",117.11708,-22.87525,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",16,5,2016,"NatureMap","Cheela Plains station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3027"
"Dasyurus hallucatus",117.91515,-21.77017,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",28,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3028"
"Dasyurus hallucatus",117.952797,-21.183493,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",7,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3029"
"Dasyurus hallucatus",117.955585,-21.180921,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",6,7,2015,"NatureMap","Mallina Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3030"
"Dasyurus hallucatus",118.58827,-20.84054,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",26,5,2015,"NatureMap","Indee Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3032"
"Dasyurus hallucatus",117.11719,-22.87537,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",16,5,2016,"NatureMap","Cheela Plains station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3041"
"Dasyurus hallucatus",117.23902,-21.33315,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",27,7,2014,"NatureMap","Millstream - Python Pool","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_3049"
"Dasyurus hallucatus",117.92294,-21.77861,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",29,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3053"
"Dasyurus hallucatus",116.109,-21.8205,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",24,6,2015,"NatureMap","Yarraloola","Hannah Anderson","Sign/Scats",NA,NA,NA,"Certain","Record_3056"
"Dasyurus hallucatus",117.92528,-21.77589,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",29,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3060"
"Dasyurus hallucatus",117.91477,-21.77044,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",29,8,2015,"NatureMap","Mount Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3061"
"Dasyurus hallucatus",117.8589,-21.675188,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",20,10,2014,"NatureMap","","Ryan Ellis","Sign/Scats",NA,NA,NA,"certain","Record_3083"
"Dasyurus hallucatus",117.863978,-21.681278,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",1,5,2014,"NatureMap","Balla balla rail","Ryan Ellis","Sign/Scats",NA,NA,NA,"Certain","Record_3092"
"Dasyurus hallucatus",118.82798,-20.50545,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",21,7,2015,"NatureMap","Poondano","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3099"
"Dasyurus hallucatus",119.2377,-22.0967,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",14,7,2015,"NatureMap","Roy Hill","ECU","Sign/Scats",NA,NA,NA,"Certain","Record_3101"
"Dasyurus hallucatus",118.72511,-21.01346,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",27,8,2014,"NatureMap","Indee Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_3112"
"Dasyurus hallucatus",119.246,-21.071,"Opportunistic Sighting/Spotlight Survey",NA,10,"PILBTFAUNA","GDA94",1,10,2015,"NatureMap","Abydos minesite","Greg Middleton","Road Kill/Carcass",NA,NA,NA,"Certain","Record_3116"
"Dasyurus hallucatus",119.991883,-22.4347,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",12,10,2013,"NatureMap","Roy Hill Survey - Bonney Downs station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_3122"
"Dasyurus hallucatus",117.92174,-21.78115,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",25,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3126"
"Dasyurus hallucatus",117.91812,-21.77295,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",23,5,2016,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3128"
"Dasyurus hallucatus",118.56304,-22.47628,"Unspecified Survey/Search",NA,10,"PILBTFAUNA","GDA94",20,5,2016,"NatureMap","Karijini National Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3137"
"Dasyurus hallucatus",120.293788,-20.617878,"Opportunistic Sighting/Spotlight Survey",NA,1000,"PILBTFAUNA","GDA94",4,5,2012,"NatureMap","BHP - yarrie","BHP BIO - John Kalez ","Road Kill/Carcass",NA,NA,NA,"certain","Record_3141"
"Dasyurus hallucatus",120.47615,-21.35215,"Sign/Scats",NA,10,"PILBTFAUNA","GDA94",2,8,2015,"NatureMap","Meentheena Conservation Park","DPaW - NQP","Sign/Scats",NA,NA,NA,"Certain","Record_3145"
"Dasyurus hallucatus",117.92048,-21.77262,"Cage/Elliot/Unspecified Trap",NA,10,"PILBTFAUNA","GDA94",17,7,2014,"NatureMap","Mt Florance Station","DPaW - NQP","Sign/Scats",NA,NA,NA,"certain","Record_3157"
